age,predicted brain age,predicted brain age_adjusted
19,18.23419592,18.74254299
18,17.23471186,17.4982037
19,19.76613576,20.27448284
18,18.92905952,19.19255135
19,20.21918618,20.72753325
19,19.76442859,20.27277567
18,18.76548449,19.02897633
20,20.76533317,21.51853547
19,19.76551544,20.27386251
19,20.85369414,21.36204121
19,18.2336592,18.74200627
18,18.7658539,19.02934574
20,21.15037864,21.90358095
19,19.76245739,20.27080446
19,19.05854361,19.56689068
20,19.23466282,19.98786512
18,18.76476561,19.02825745
18,20.43184437,20.69533621
19,18.92875591,19.43710298
20,20.76370079,21.5169031
18,18.7640629,19.02755474
20,20.76472946,21.51793177
20,20.53305989,21.2862622
18,18.76578739,19.02927923
18,17.23408597,17.49757781
19,19.76702878,20.27537585
20,20.90615558,21.65935788
19,19.76336578,20.27171286
19,19.76562716,20.27397423
20,18.8544415,19.6076438
20,20.00656709,20.7597694
20,20.7653878,21.51859011
18,19.17174137,19.43523321
18,18.7614841,19.02497594
18,18.76232349,19.02581533
18,17.23348794,17.49697978
17,17.76466729,17.7833039
17,16.23336042,16.25199703
17,17.64809436,17.66673096
15,14.83645467,14.36538081
19,19.76646495,20.27481202
18,18.58429817,18.84779001
20,20.57428222,21.32748453
19.95,20.71678673,21.45774628
18.22,20.37995285,20.69731284
19.03,21.83535264,22.35104537
18.62,17.85713072,18.2724328
19.38,20.14306687,20.74445893
18.47,19.32490177,19.70347556
19.46,20.22596903,20.84694951
18.08,19.83755028,20.12063054
18.82,19.58611575,20.05038888
19.18,19.94528128,20.49770229
18.46,19.22660866,19.60273391
18.75,17.98834862,18.43548188
18.42,19.18599724,19.55232828
19.91,20.67673645,21.40790178
19.61,18.84464306,19.50235183
19.57,20.33135492,20.97926947
18.91,18.14464809,18.63095819
18.33,22.9233295,23.26762357
18.64,21.70716359,22.12736278
19.81,20.57595363,21.28263344
18.75,19.9330092,20.38014246
19.53,20.2953199,20.93344024
19.83,20.59073846,21.30231538
10.67488022,11.43985149,9.909749418
12.49828884,11.73055494,10.64692401
11.3045859,12.06610444,10.6901891
10.25598905,11.02122165,9.388551878
10.17385352,9.406437997,7.753656912
11.25256674,10.48575739,9.097104887
10.35728953,10.08657585,8.478710035
10.9431896,10.62997664,9.165571518
11.11293634,10.39907154,8.976229796
11.23340178,10.46640533,9.073060184
11.20054757,11.96572882,10.56433914
10.56262834,10.97252722,9.414939686
11.58658453,11.98299035,10.67612385
10.9705681,11.73572808,10.27802673
11.41957563,12.09944981,10.75169031
11.6386037,11.46750432,10.17337499
11.11019849,10.34426039,8.920748268
11.80835044,11.04600378,9.793437823
10.66392882,11.42598722,9.893203633
12.55304586,13.72127916,12.65105577
19.80835,20.57523096,21.28150676
19.088296,19.85439889,20.3843657
19.926078,20.66441392,21.39951604
16.11225188,16.87435754,16.67562438
18.288843,19.05058329,19.38479985
16.09856263,16.86146347,16.65937842
19.841205,19.07500801,19.78932853
18.409309,19.17060556,19.53431885
16.8843258,17.64951606,17.63982923
18.841889,19.60778178,20.07741455
18.896646,18.28075012,18.76379043
19.843943,19.07881335,19.79380428
19.085558,19.8529583,20.38225469
16.01916496,16.78320344,16.56167746
18.253251,19.01921934,19.34472101
16.09582478,16.86069303,16.6579376
18.173854,17.40862928,17.71469018
16.40520192,15.64045229,15.51344948
16.06023272,16.82284043,16.6113701
16.19438741,16.95917229,16.78055044
16.08761123,16.85081889,16.64605233
18,17.2341942,17.49768604
19,18.23394273,18.7422898
19,19.76620212,20.27454919
18.37808219,19.14285381,19.49892105
19.22465753,19.98812348,20.55147913
17.31,17.25667179,17.35121352
19,18.94510402,19.45345109
19,19.76541242,20.27375949
18,18.76545322,19.02894506
20,20.76689806,21.52010036
18,17.45528593,17.71877777
19,19.76236946,20.27071653
19,18.23473062,18.74307769
19,19.76575929,20.27410636
19,20.87952435,21.38787143
20,19.70454419,20.45774649
20,20.18626823,20.93947053
20,19.23601058,19.98921288
20,19.23494565,19.98814796
20,20.76709129,21.5202936
16,16.76579639,16.53957776
14,14.76563586,14.04970676
17,16.71682262,16.73545923
16,16.76284263,16.536624
16,16.76649871,16.54028008
16,16.76625059,16.54003196
12,11.23417125,10.02853169
14,14.16595625,13.45002715
13,12.23296692,11.27218259
11,11.76093954,10.31044475
12,11.23566914,10.03002958
17,17.76588522,17.78452182
14,13.23412408,12.51819498
18,17.23393269,17.49742453
19,19.76582257,20.27416964
20,20.76667418,21.51987648
19,22.6879191,23.19626617
19,19.76629401,20.27464108
19,21.05356031,21.56190738
19,17.94595415,18.45430122
18,21.93659468,22.20008652
20,20.5549778,21.3081801
18,20.66415719,20.92764903
18,20.73276006,20.9962519
18,18.76592765,19.02941949
19,21.63721053,22.1455576
19,19.70961222,20.21795929
18,22.60575939,22.86925123
20,19.67335594,20.42655824
18,18.76314315,19.02663499
20,20.06316462,20.81636693
20,22.97584843,23.72905073
20,19.54686883,20.30007114
12,12.76577002,11.56013046
17,17.76451086,17.78314747
19,19.76333022,20.27167729
20,19.89520882,20.64841113
20,20.11911179,20.8723141
20,22.03622892,22.78943123
20,19.23405234,19.98725465
19,19.76500752,20.27335459
20,22.79037938,23.54358168
20,20.76582355,21.51902586
20,20.76648399,21.5196863
19,19.76650866,20.27485573
20,18.33623534,19.08943765
20,19.23333582,19.98653813
20,22.66328788,23.41649019
20,19.23406386,19.98726617
19,28.3826743,28.89102138
20,19.23489427,19.98809658
19,18.23498954,18.74333661
20,19.87619848,20.62940078
18,17.93816859,18.20166043
20,19.23526989,19.9884722
20,19.2368183,19.9900206
20,19.23463536,19.98783766
20,23.24334259,23.9965449
20,19.23390633,19.98710863
19,21.43927502,21.94762209
20,20.76670606,21.51990836
19,19.74380442,20.25215149
19,19.76496617,20.27331324
19,19.76627289,20.27461996
20,20.4778219,21.2310242
19,18.23382633,18.74217341
20,20.76522196,21.51842426
19,19.55457546,20.06292253
19,18.86627912,19.37462619
18,23.05176335,23.31525519
18,18.76521928,19.02871112
20,20.76575561,21.51895792
20,19.23494493,19.98814723
19,20.65531767,21.16366474
19,24.5762424,25.08458948
19,18.23507917,18.74342624
18,17.23398307,17.49747491
18,20.06735354,20.33084538
20,20.76578853,21.51899083
20,23.88391588,24.63711819
18,18.76635184,19.02984367
19,18.89147451,19.39982158
19,22.60871931,23.11706639
20,21.64783665,22.40103895
18,18.35198782,18.61547966
20,20.76598559,21.5191879
20,24.08590378,24.83910608
20,20.76732196,21.52052426
18,17.234181,17.49767283
18,18.64083342,18.90432526
18,18.76601232,19.02950416
19,18.4883134,18.99666047
18,21.29951396,21.5630058
20,19.23397869,19.987181
19,18.23358886,18.74193593
19,20.92514405,21.43349113
19,19.82212108,20.33046816
20,22.10541795,22.85862026
19,19.76445185,20.27279893
19,18.23542228,18.74376936
19,18.23520709,18.74355416
19,19.76526255,20.27360962
20,20.36281541,21.11601772
19,17.4634729,17.97181998
19,19.76615404,20.27450111
19,19.7653582,20.27370527
20,20.92708227,21.68028457
20,19.23459762,19.98779993
19,19.76689491,20.27524198
18,18.76674355,19.03023539
19,20.41862745,20.92697452
19,19.76581698,20.27416405
19,19.76645508,20.27480215
19,20.53496842,21.04331549
20,20.27682767,21.03002998
20,20.7614632,21.51466551
19,18.23392904,18.74227611
19,19.76592374,20.27427081
19,21.28715422,21.79550129
18,17.83709586,18.10058769
18,18.76618974,19.02968158
18,21.69940741,21.96289925
20,20.76597888,21.51918118
20,20.76500927,21.51821158
18,17.2337795,17.49727134
20,25.85269227,26.60589457
19,19.76506259,20.27340966
18,17.35896359,17.62245543
20,20.76516646,21.51836877
18,17.71968533,17.98317717
19,19.76169082,20.27003789
19,19.58828442,20.09663149
19,18.23418272,18.74252979
19,19.76586187,20.27420895
20,20.05172341,20.80492571
19,18.23512562,18.7434727
19,19.76470902,20.27305609
20,19.23716018,19.99036248
19,19.76295986,20.27130693
11.38356164,12.14845967,10.79188195
14.08493151,13.32024432,12.62511115
11.07123288,11.83671212,10.40365907
11.23835616,12.0000571,10.60792506
12.73150685,13.49352831,12.46700203
11.90958904,11.39829156,10.1705144
10.89041096,11.65651021,10.17918197
13.78630137,14.55183935,13.78358502
11.23835616,12.00261031,10.61047827
10.3260274,11.09198705,9.476466539
11.89589041,12.65748326,11.42635192
11.24383562,12.00933988,10.61854952
12.44383562,13.20505191,12.10808783
11.85753425,12.61914657,11.37862353
10.75890411,11.52385766,10.01432928
11.10136986,11.77456803,10.34889418
19.975,19.21065348,19.9577344
19.625,20.18957663,20.85095822
19.38055556,18.81809839,19.41962648
16.93333333,17.4000908,17.40240372
17.41944444,21.06484988,21.18618965
16.9,17.3984103,17.39256139
17.04166667,17.80733606,17.83617497
16.44166667,15.67552946,15.55745523
16.35,15.58410866,15.44358936
17.83055556,18.59556602,18.8175685
17.73055556,16.96587818,17.16339514
12.94722222,13.41317434,12.43946709
13.16666667,13.93080084,13.01082571
13.52222222,12.75724004,11.92432455
14.18611111,13.42081824,12.75045942
12.13888889,11.92327655,10.75164466
10.58333333,11.34790997,9.795392156
17.06944444,18.84048957,18.87613001
16.95,17.71315973,17.71955358
17.02222222,16.64811423,16.67219206
16.63055556,15.8673365,15.7955127
16.17777778,16.94314238,16.76045357
17.29166667,16.52801203,16.61806475
17.33888889,16.75891837,16.86053369
16.48611111,16.33047705,16.22328527
17.28055556,18.04525372,18.13258583
17.025,17.78865641,17.8134144
16.94722222,17.7121773,17.71789099
17.21944444,16.45386753,16.52623626
18.79722222,18.03250528,18.49120115
18.46666667,19.22970311,19.60746073
18.66944444,19.43529497,19.86270378
19.48333333,18.7171646,19.34385837
19.48333333,18.71846553,19.34515929
19.11944444,18.78668355,19.32427721
14.17777778,13.50733743,12.83493815
15.11666667,15.07457524,14.63206782
10.98333333,11.74802058,10.29344487
15.79166667,15.69820607,15.42097593
14.36111111,13.59566862,12.96815947
14.82777778,14.06120174,13.54795837
13.96944444,14.73465591,14.01124513
14.30833333,13.54334106,12.902909
11.09444444,11.85822328,10.4308537
11.76111111,11.13666332,9.872530561
10.88055556,11.6690535,10.18931211
10.8,11.56594225,10.06647641
10.25,11.01428057,9.380144348
11.85,12.61206569,11.36969784
11.73055556,11.86507156,10.59345712
12.90555556,13.66959382,12.68568428
11.12222222,11.09524032,9.674672278
11.89722222,12.03152597,10.80072073
11.69166667,12.05321441,10.77207781
10.25833333,11.02261808,9.390522321
10.36388889,11.26921084,9.662960905
12.71388889,13.4763538,12.44551367
10.9,10.13705484,8.662074525
11.73333333,12.49793518,11.22700089
18.63888889,17.87380712,18.29373424
19.73611111,14.53456175,15.22314948
18.26388889,18.627321,18.95542741
18.70833333,19.47438342,19.91131438
13.51388889,14.27909095,13.44413501
14.14444444,13.37798273,12.69742161
13.08611111,13.85112494,12.91142537
14.71111111,15.47611992,14.93431011
11.09166667,11.85879453,10.4307448
11.56944444,12.33464019,11.02357684
14.96666667,14.20079783,13.72156213
18.72222222,19.4869912,19.92732293
11.75277778,10.98681918,9.720645964
13.96944444,14.734787,14.01137621
12.81944444,12.05491297,11.04991867
12.21666667,12.98149747,11.82890988
11.98611111,12.74802534,11.53898501
12.67222222,13.43658535,12.39554291
11.01111111,11.77808395,10.33030977
12.80833333,13.57299644,12.56528152
12.13888889,11.56974346,10.39811157
11.49722222,14.33617714,13.0074298
15.2,14.43261738,14.01051457
19.94166667,20.70790103,21.44682011
19.61111111,18.84424351,19.50222433
19.13333333,18.3679186,18.90891304
15.56388889,16.3304936,15.99749088
16.54166667,17.30597172,17.21238301
15.58888889,16.35579198,16.02891065
16.65833333,17.4239019,17.35887963
16.39722222,17.16314217,17.03418548
15.725,16.49042011,16.19686629
11.11666667,11.88251475,10.4605864
10.04166667,10.80728039,9.122132667
12.98611111,13.04054406,12.07635897
10.025,10.79078689,9.101558239
11.68611111,11.62495567,10.34245877
12.46388889,13.22617932,12.13412538
18.98333333,19.29046081,19.79472696
19.93055556,19.16531174,19.90151021
19.35833333,19.53127788,20.12736474
14.42777778,13.3743742,12.76318873
16.60277778,15.83562996,15.75700462
15.95555556,15.19433257,14.95723148
14.83611111,14.07084135,13.55963844
13.76111111,14.52595144,13.75152915
16.66111111,15.69171357,15.62737145
14.32222222,13.55773348,12.92070219
13.39444444,14.16053293,13.29633038
13.03888889,13.10540259,12.15414041
16,16.76515932,16.53894069
13.91111111,14.28736532,13.54967132
14.73611111,13.97203855,13.43635012
13.38611111,12.62014639,11.75390338
13.62222222,12.85909758,12.05066762
15.65277778,16.41476288,16.10352508
16.00555556,13.80270972,13.5778514
15.36388889,14.59778476,14.21581099
15.60277778,14.97973987,14.6562593
15.09722222,15.01797329,14.57070479
15.02222222,15.78607898,15.32044635
11.30277778,12.06579004,10.68943197
10.425,11.18759062,9.596304061
11.64722222,12.41231375,11.1202947
10.13333333,10.89960357,9.236900903
18.19722222,17.43250968,17.74429242
10.23888889,9.529942957,7.893086122
11.56111111,12.32808254,11.01497874
11.51944444,12.2857709,10.96246479
11.51111111,12.27619739,10.95085082
10.62222222,11.38701036,9.8440147
11.47222222,10.70578694,9.37091823
11.27777778,12.04344064,10.66096119
11.025,11.79075619,10.34638278
11.63333333,10.86815422,9.5727344
19.88055556,20.02393859,20.7478943
19.48333333,22.81286649,23.43956025
18.66944444,18.44297017,18.87037899
18.625,17.85992712,18.27645348
19.59722222,19.7914285,20.44600856
19.625,20.38890651,21.0502881
18.5,19.2623784,19.64829786
14.61944444,15.38194827,14.81769339
17.64722222,16.88231474,17.05942709
14.31666667,14.94111405,14.30272245
13.76944444,14.53685197,13.76447014
15.69444444,14.9288203,14.62778479
12.89722222,13.46717129,12.48122128
12.25555556,12.85837451,11.71530907
16.04166667,15.27533531,15.05931898
13.97777778,14.74386363,14.0224933
14.11666667,13.35120775,12.6638451
12.36666667,13.13220727,12.01634796
14.44444444,15.21066888,14.60356433
16.20833333,15.67908687,15.50387975
13.78888889,14.55461388,13.78699313
12.78333333,13.43215961,12.41832332
16.21944444,15.45426041,15.2817739
17.31388889,16.5475109,16.64300485
16.24722222,16.66522047,16.49953549
12.44722222,12.05881155,10.96267669
13.275,12.50819579,11.61474665
17.475,18.23671989,18.37166273
17.95,16.33779545,16.58904453
18.81111111,17.10575619,17.56785282
18.03333333,18.15702163,18.42867531
17.625,17.73539247,17.9070636
17.88888889,18.6561481,18.8924338
14.44444444,16.13272431,15.52561976
14.38333333,13.61730286,12.99523494
11.97777778,11.6710624,10.45998161
13.42777778,13.3195281,12.4634874
19.40277778,18.6751208,19.28209012
12.26388889,11.50058192,10.35955693
13.32777778,14.09080773,13.21028151
11.69722222,12.17611387,10.89633759
12.8,13.56605308,12.5562977
12.60833333,13.37140354,12.31471758
12.575,13.33943925,12.27459145
12.74722222,11.98522831,10.96255002
12.90555556,13.51113459,12.52722505
12.73055556,15.1172063,14.09044709
19.51666667,20.28226148,20.9171171
12.37777778,11.61601593,10.50287723
13.44444444,14.20924239,13.35728261
11.81111111,12.57475202,11.32286202
12.91388889,12.14788091,11.16601183
12.68888889,13.4547123,12.41775079
12.86666667,13.63301411,12.63958241
14.86849315,15.63452266,15.13124866
14.95890411,15.72430038,15.24316397
14.09589041,14.86151834,14.16906852
14,14.76493069,14.0490016
14.07945205,14.84053152,14.14405667
13.84931507,14.61551852,13.86269344
13.96438356,14.07745437,13.3528044
14.12328767,14.06957601,13.38383454
14.29589041,15.06214927,14.41867049
14.7369863,13.97134068,13.43586654
14.51506849,13.90085262,13.31104074
14.81643836,14.61018755,14.09416766
14.41369863,15.17758457,14.56295175
14.57808219,14.31701422,13.74263158
13.75616438,12.99509791,12.21946439
14.5890411,13.82736399,13.25566469
14.4739726,18.41612184,17.81624741
14.47945205,15.24280105,14.6442683
14.73972603,15.50528435,14.97048104
14.07671233,14.83911055,14.14196487
14.26575342,13.86461915,13.21376117
14.08219178,13.85554089,13.15973688
14.74520548,15.51154632,14.97808469
14.30958904,15.07534002,14.43521542
14.85753425,14.63891576,14.13295841
13.60821918,14.3732506,13.56139192
14.71506849,14.05909041,13.51824958
14.03287671,13.67610861,12.96822955
14.94246575,14.49884888,14.01368746
14.22191781,14.98466717,14.32307582
14.04383562,13.2801932,12.57499749
15.35616438,16.12118315,15.737318
14.14520548,13.6931165,13.01274173
14.21643836,14.9828223,14.31988927
14.43287671,15.19601784,14.58608087
14.04657534,14.27201536,13.56749048
14.55342466,15.31849302,14.73807285
14.01643836,13.35948103,12.64757695
15.21643836,15.981804,15.56372621
13.64931507,12.88342388,12.08162775
14.21917808,13.45405989,12.79179769
15.06027397,15.8265892,15.37027373
14.2109589,14.97421894,14.30994424
14.60273973,15.36916029,14.80081517
14.25479452,13.48914392,12.83560259
14.61917808,15.0178073,14.4534872
14.81369863,14.04807615,13.53138543
14.6,15.36559162,14.79657566
14.76712329,14.89281268,14.36471774
14.46027397,14.70210451,14.09887591
14.64109589,13.87673099,13.31777758
14.66027397,13.89535156,13.34109401
14.21643836,14.9833297,14.32039667
13.52054795,12.75394377,11.92061833
14.36438356,15.12707243,14.50036456
15.44109589,16.2025998,15.83953057
14.15616438,14.06233593,13.3846445
14.08767123,14.85031951,14.15585717
14.36986301,15.13712082,14.51175462
13.6739726,14.43796842,13.64220981
14.23835616,15.06864036,14.41107402
14.46575342,13.9436191,13.34173217
14.08219178,14.69630828,14.00050427
14.23287671,14.99917251,14.3402645
13.77534247,14.48720707,13.71626941
14.36164384,13.59595169,12.96857298
14.75616438,15.20446708,14.67368879
14.83287671,15.18980337,14.67780849
13.93150685,14.6990496,13.9663496
14.04931507,14.42413608,13.72028204
14.20821918,13.44642566,12.78148012
14.9260274,20.86660604,20.3774196
14.17260274,13.78220838,13.10854197
15.29315068,16.566676,16.16738161
14.06849315,14.83388012,14.13472193
14.08493151,14.85002146,14.15488829
14.50410959,15.27006859,14.67757337
14.65479452,13.89269935,13.33710012
14.50410959,15.26929524,14.67680002
13.94246575,14.70755371,13.97753705
14.1890411,13.42252921,12.75288782
14.96986301,15.73585,15.25739694
14.85205479,18.70040191,18.19310289
14.35068493,13.62545074,12.99538869
14.94246575,15.70894745,15.22378602
14.20547945,14.96768246,14.30206608
14.92054795,14.15420033,13.66367222
14.35890411,15.12463218,14.49658263
14.78630137,15.55185563,15.02845654
14.45205479,15.21802468,14.61278356
15.09863014,15.86518569,15.41826193
14.27945205,15.04392077,14.39641697
14.64109589,15.40729964,14.84834623
15.11232877,14.34778525,13.90421568
14.21369863,14.97708791,14.31348404
14.50136986,13.73495428,13.14178822
14.7260274,15.11819529,14.5800378
14.39452055,14.82293398,14.20360531
14.49315068,13.72884674,13.13366817
14.32876712,15.09541144,14.45998269
14.2630137,15.84103794,15.18950912
14.20273973,13.43539847,12.76911126
14.50410959,15.26966353,14.6771683
14.70136986,15.16958652,14.6253915
15.12054795,14.35416622,13.91260916
14.5260274,13.87706716,13.28993863
14.52876712,15.29442672,14.70796902
14.48767123,13.72258834,13.12606809
14.83835616,14.47569417,13.96504097
14.97808219,15.35828887,14.88184832
14.2739726,15.03906248,14.39021701
14.49041096,13.72529497,13.12944557
13.77534247,15.53493301,14.76399534
14.38630137,13.63398323,13.01264205
14.29041096,15.05660552,14.41178507
14.44657534,15.21272973,14.60614695
13.99452055,14.76023519,14.04296442
14.84931507,15.61535646,15.1073866
14.29863014,13.53279546,12.88998751
14.70958904,15.28709234,14.74490983
14.34794521,13.58229239,12.9515595
14.13972603,13.37308371,12.69136726
14.1890411,13.70020758,13.03056619
14.15068493,14.9164319,14.2373988
14.75068493,13.98362314,13.45150318
15.23013699,14.76570705,14.35098344
14.26027397,13.49491715,12.8427175
14.36164384,14.57852665,13.95114794
14.77534247,15.53940387,15.01332144
14.52054795,15.10725925,14.51878904
14.81369863,17.58896724,17.07227651
14.45753425,13.69161209,13.08771265
14.03561644,14.42264772,13.7154395
14.08767123,14.85461208,14.16014974
14.69589041,14.53644129,13.9909046
15.11506849,15.87686309,15.43396435
14.55068493,15.31606659,14.73497558
14.08219178,13.31665138,12.62084737
14.95068493,14.18573617,13.70258725
14.64657534,15.41038037,14.85276864
13.94794521,17.41567855,16.68700357
14.05753425,14.82271888,14.12087735
14.69315068,15.45856212,14.9123546
14.04383562,14.80932744,14.10413172
14.01917808,13.25647901,12.54524577
13.77534247,14.53955176,13.76861409
14.23287671,14.99861588,14.33970786
14.20821918,14.97453429,14.30958875
13.91232877,14.20515796,13.46776211
14.64931507,15.41291526,14.85597436
14.11506849,14.88082831,14.19307433
14.86575342,14.09920526,13.59526042
14.86849315,15.63374403,15.13047003
14.50410959,14.52368949,13.93119427
14.39726027,15.16338479,14.54472695
14.96712329,14.20200675,13.72288286
14.21917808,13.45291381,12.79065161
14.99178082,15.36625243,14.89316606
14.70410959,16.92093953,16.37741535
14.27945205,15.04600443,14.39850064
14.61917808,14.4772633,13.91294319
14.10410959,14.86991903,14.17948172
14.31232877,13.54599704,12.90654328
13.96438356,13.19897979,12.47432982
14.96438356,16.99201783,16.51222309
14.85205479,15.61765641,15.11035739
14.63013699,14.54081806,13.97918131
14.24383562,14.00531305,13.34908838
14.67123288,14.51411386,13.96253965
14.64931507,13.88233097,13.32539007
14.74520548,15.50996895,14.97650732
14.20821918,14.44131877,13.77637323
13.23287671,13.99753653,13.09377328
14.52876712,13.76345462,13.17699692
14.34246575,15.1086789,14.47660434
14.61369863,13.84973123,13.28406946
14.28767123,14.05578022,13.41028893
14.07671233,14.84266613,14.14552045
13.69041096,14.45569473,13.66396114
13.98356164,14.10975484,13.38980072
14.18082192,14.94543762,14.27378371
14.64383562,15.40602613,14.84774355
14.51232877,14.991815,14.40133229
14.50410959,13.73817217,13.14567694
14.44109589,15.20689872,14.59897426
14.51506849,13.78050663,13.19069475
14.96438356,15.72909168,15.24929694
15.11232877,15.8759765,15.43240692
14.66027397,15.2489475,14.69468994
13.88767123,13.12102151,12.37758813
14.2,13.43414447,12.76718642
14.43561644,15.20169656,14.59243043
14.24931507,15.01308622,14.35820322
14.28767123,15.05435411,14.40886282
14.11780822,14.88420875,14.19712561
14.1890411,14.10724964,13.43760824
14.90684932,15.6685293,15.17464701
14.2739726,14.00149895,13.35265348
15.3890411,16.15291021,15.77709509
14.86575342,14.81959313,14.31564829
14.9890411,15.75189134,15.27813413
14.39178082,14.36252186,13.74252235
14.19452055,14.96031594,14.29201622
14.72328767,15.35388926,14.81506094
14.24109589,13.65161926,12.99472375
14.73150685,15.49774199,14.96092617
14.8739726,14.10918812,13.60725578
14.85479452,14.08863707,13.58200889
14.77808219,15.53298383,15.00757223
14.23561644,13.4742504,12.81601322
13.96438356,14.72998822,14.00533825
14.14794521,13.84764112,13.16793719
14.17534247,14.94182393,14.26882836
14.72054795,15.21668617,14.67718702
13.98356164,14.74909334,14.02913923
15.02191781,15.7832953,15.31758813
14.16986301,13.40346368,12.72912643
14.9890411,15.4508636,14.9771064
14.55616438,13.78965815,13.20990882
14.6630137,13.94227759,13.38869087
14.65205479,15.1000186,14.54374853
14.93972603,14.17373464,13.68790238
14.82739726,14.49879636,13.98545981
14.51506849,15.28087888,14.691067
14.52328767,15.2885626,14.70076323
14.7369863,13.97086884,13.4353947
13.97808219,14.74406832,14.02277254
14.09041096,13.32366716,12.62987566
14.09863014,14.86079254,14.16901355
14.6,13.83490096,13.26588501
14.95342466,15.71722908,15.234751
14.78630137,17.24305142,16.71965233
13.64109589,14.40550539,13.60169675
14.02739726,14.78787911,14.07865838
14.57260274,13.8075178,13.23179348
14.98356164,14.22183641,13.74673753
13.95068493,13.18526381,12.45725966
14.37260274,15.13769192,14.51299656
14.46849315,15.23081717,14.62960107
13.80547945,14.15031914,13.38676067
14.02739726,17.38016333,16.6709426
15.29863014,16.06445131,15.6664986
14.75342466,15.01074285,14.47929372
14.74246575,15.27464363,14.74051116
14.57534247,16.41481039,15.83975691
14.50684932,14.02749973,13.43567534
14.53150685,13.76601947,13.18023261
14.12328767,13.35825408,12.67251262
14.63561644,15.40104533,14.84075025
14.56986301,13.80267127,13.22627611
13.99452055,14.1533484,13.43607763
14.59726027,13.83104295,13.26135616
14.94520548,14.17878722,13.69429663
13.6630137,13.62971339,12.83127143
14.03287671,14.76987888,14.06199982
14.20821918,14.97251595,14.30757041
14.26027397,17.09656001,16.44436036
13.76164384,14.52681199,13.75252014
13.47123288,12.70561996,11.86021947
14.11232877,14.87793065,14.18950585
14.40273973,13.63660995,13.01929379
14.31232877,15.07309868,14.43364492
14.31232877,15.07827535,14.43882159
14.39452055,13.63215844,13.01282977
14.65479452,14.45333671,13.89773748
14.56712329,13.8065605,13.22949451
14.79452055,15.55873023,15.03734365
13.78356164,13.64465178,12.87572662
14.15342466,14.91552978,14.23716751
15.12876712,15.72394448,15.28439992
14.80273973,14.97357772,14.45420365
14.83835616,14.07238693,13.56173373
14.64109589,15.40622795,14.84727454
14.33972603,15.14762434,14.51487894
14.30958904,15.07276826,14.43264366
14.4739726,15.19754174,14.59766732
14.53150685,15.29760049,14.71181363
14.58356164,15.34899336,14.77595239
14.35342466,15.11666747,14.48727625
14.28767123,14.26493159,13.6194403
14.54246575,13.93928047,13.35617695
14.37534247,15.14127226,14.51724773
14.58082192,13.81535895,13.24164714
14.12876712,14.89305126,14.20865147
15.0630137,14.48761113,14.0319665
14.69041096,15.45616515,14.90928679
13.94794521,13.18315294,12.45447796
14.01369863,13.95421458,13.24163967
14.08493151,14.85099673,14.15586356
14.21917808,13.82933191,13.16706971
14.55068493,15.31701679,14.73592578
14.64109589,15.40811331,14.8491599
14.70684932,14.84452568,14.30167234
14.21643836,13.44951766,12.78658463
14.30958904,14.8106728,14.1705482
15.27123288,16.03750319,15.63284212
14.03013699,13.2646923,12.5561424
14.0739726,14.24957885,13.55176233
14.23287671,14.99792296,14.33901495
14.40821918,15.17126405,14.55528956
14.1890411,14.95574321,14.28610182
14.35068493,13.58496694,12.95490488
13.86575342,13.1666228,12.41782273
15.00273973,15.76787476,15.29747173
14.64657534,15.41230599,14.85469425
14.52876712,13.90142585,13.31496815
15.06849315,14.77486916,14.3205662
14.06027397,14.74704095,14.04587025
14.60547945,14.21064194,13.64296766
14.24109589,13.47556696,12.81867146
14.44657534,14.95485228,14.3482695
13.53150685,14.29227597,13.46163387
14.42191781,13.82340182,13.21078151
15.11780822,15.88334953,15.44112163
14.0630137,13.2951431,12.59464324
15.30410959,14.53906865,14.14245761
14.34520548,14.15565961,13.52425589
15.06575342,15.83059943,15.37562564
14.92328767,14.15680015,13.66694287
15.4739726,14.70790957,14.35289038
14.15890411,14.53763082,13.86061022
14.47123288,14.44268113,13.84213587
13.59178082,14.35615486,13.54027116
14.15068493,14.91490431,14.23587121
14.28767123,15.05340631,14.40791502
14.56712329,15.33366895,14.75660296
14.89863014,14.99227506,14.49638026
14.82739726,14.06282974,13.5494932
14.9260274,15.69233045,15.20314401
14.16164384,13.39583515,12.7194854
14.04109589,14.80352416,14.09765761
14.16986301,14.93539677,14.26105952
14.99726027,15.76210589,15.29036119
14.51232877,15.04137852,14.4508958
14.60273973,14.5816084,14.01326328
14.02739726,14.39619005,13.68696932
14.92876712,15.69574657,15.20723097
14.56438356,15.3300012,14.75226437
14.94794521,15.01057665,14.5267569
14.82739726,15.59059854,15.077262
14.05205479,13.85430316,13.15111995
14.10410959,14.79452389,14.10408658
13.93150685,14.69625695,13.96355695
14.54520548,15.31087983,14.72844715
14.05479452,14.8212886,14.11877623
13.51780822,12.75290597,11.9189097
14.16986301,14.93546655,14.2611293
14.55068493,15.31496571,14.73387471
14.42191781,14.40370505,13.79108473
14.04383562,13.2803879,12.57519219
14.16986301,14.93602354,14.26168629
14.52328767,14.63667233,14.04887296
14.14794521,14.90506795,14.22536402
13.83835616,14.60329632,13.84778788
14.04657534,14.812082,14.10755712
14.0739726,13.30828294,12.61046642
14.41643836,15.18145454,14.56749256
14.59452055,15.35787547,14.78751784
